seller_city,seller_state,order_id,review_score,review_creation_date,product_name_lenght,product_description_lenght,product_photos_qty
sao paulo,SP,6c55bf4d09523cf2a72a452cdc0f0a80,5,2018-06-12,51,2012,2
guanambi,BA,0695bd018cbf6e999fad4c321b32d26d,5,2018-07-24,39,365,13
caucaia,CE,6f27ae84e8f6ee63438f59c04830b28a,5,2018-07-06,60,574,1
blumenau,SP,449ace02554618b2b893aa7a8868e7ac,5,2018-07-03,53,228,1
maringa,PR,035a721e5bfc1bc3f4e1ba0d7923cc84,5,2018-08-15,51,1585,1
treze tilias,SC,22aaa02adda54ed16ee8d3eed7cb23f9,5,2018-05-04,58,1137,1
cordilheira alta,SC,910cfa0f385c892c405b48acaedf3382,3,2018-05-03,51,1538,2
carmo da mata,MG,c89b4f89b285537cd75b46ad90c49a50,4,2018-08-03,58,705,1
navegantes,SC,eb2407826087507a6c67c9329bbfaadf,5,2018-07-01,35,1014,1
canoas,RS,8a9be36ffd78382f9ac518945e909636,1,2018-06-14,60,818,5
ouro preto,MG,469a7494ad77aec29dcd9958164ecfda,3,2018-06-30,31,673,1
ibitinga,SP,ee3565d2a50b87870c5b752412c360e6,5,2018-07-05,52,692,4
pedro leopoldo,MG,55d31aada518f8198b01470b36eda8f2,5,2018-05-20,58,518,1
maringa,PR,ad289a7aeb017887d348b0e026d8d521,1,2018-07-13,50,830,1
sao paulo,SP,9c9c501f71dcf81d14d006826972733a,1,2018-07-14,58,1793,6
sao paulo,SP,c1d124970fcaa7b1b9cabc82418f7fb0,4,2018-06-19,45,3908,4
sao paulo,SP,df04145e2f3426e5693e813561656576,5,2018-05-15,58,1284,7
santa rosa de viterbo,SP,bafb7839993d401fc28cbd78488ea03a,3,2018-07-10,50,443,1
blumenau,SC,ee81bf903abef1ac470e75d14fd15165,4,2018-05-10,53,295,3
sao paulo,SP,fdfb73b2a9e88e518c2f565f43ca06c1,5,2018-08-31,35,799,5
xanxere,SC,d4ecf069cf056cbde7553bbd394cb753,5,2018-07-03,59,679,5
porto alegre,RS,2a66d384322fe0cce57c8083d687a79e,4,2018-07-24,63,3853,9
divinopolis,MG,62c5d13fc49db297fd55a998c9cde780,4,2018-08-14,45,3878,1
sao paulo,SP,24c3a42d44d3abc0e029451a1d73342a,3,2018-05-03,55,1345,6
guarulhos,SP,e595c2cc81bdf6d7ce5ed8da16846f3d,5,2018-06-22,59,871,2
curitiba,PR,74df7f96ed0e23d9290b02f3534eb597,1,2018-08-16,57,574,2
alvares machado,SP,db219864b2403e1856929bf85948989c,5,2018-06-26,50,984,2
rio de janeiro,RJ,4854bc4c9c26ab65c3b7ff11c0a03586,5,2018-08-25,53,423,1
belo horizonte,MG,8be26417e499e19c531a3ebfd1b14c20,5,2018-08-15,59,500,1
sorocaba,SP,c713e92621de8e6880f8de2b10923243,5,2018-05-08,40,153,1
palhoca,SC,e0145369394f83a5210ad16511c6cf33,5,2018-07-08,29,363,1
colombo,PR,0733aab1e972ab531705cf45a1e77281,5,2018-05-04,30,2299,1
scao jose do rio pardo,SP,c0902caa9df6e499f3aa6d5acb55f6c5,1,2018-08-08,53,212,1
maringa,PR,7f81d8bccb5531846cd177fd590ab260,5,2018-07-25,59,734,3
santo andre,SP,7a2a38e90310dcc099d87233c2dd2fbc,4,2018-08-16,59,202,3
sao bernardo do campo,SP,997fd4b37386d10b57d4ac8cdec011a6,1,2018-08-09,51,324,1
assis,SP,54a05520cf3e089ebf5dd8575f9ac38a,5,2018-07-25,56,1892,5
praia grande,SP,3b1b1d0a19960310b9e033909f63f662,1,2018-06-23,58,391,4
rio de janeiro,RJ,d1c8a4c31e8c7baecf7db50c988e5527,1,2018-08-18,43,383,1
pradopolis,SP,5d9eaab2f0968ee661d96ba4afdf807d,3,2018-08-11,29,432,1
sao paulo,SP,2c23a7464f6fbc39be8e3a13b9966c54,5,2018-06-21,57,417,1
ribeirao preto,SP,58bdd869f92592c105dbfad8b492e261,5,2018-05-01,52,346,1
belo horizonte,MG,2c6fdda09fe92a0d4909b941e62fd790,5,2018-08-26,51,789,2
curitiba,PR,033c0d8e5bce8110d7900e088c75389d,1,2018-06-15,34,55,1
jundiai,SP,5325c0655c8fabfab6654453c2265397,2,2018-05-16,37,1507,4
sao paulo,SP,9c5a18a57fda32945a834d0e2e06a540,2,2018-05-01,34,344,3
sao paulo,SP,b2f3774fcd52e817b5f0e8b459e1db17,5,2018-05-25,57,676,4
sao paulo,SP,ee07e83c0d2cc891e7ff4f5472475ffc,1,2018-06-02,55,284,1
belo horizonte,MG,e84f839667bdb61865f74a90bc11ec11,5,2018-07-27,42,1002,1
santa rosa,RS,55b8090225e782a06895d20d302d5630,5,2018-05-29,28,369,4
curitibanos,SC,0eeaf3619d35e90b2430da57d351dd01,4,2018-06-16,46,1051,1
laranjal paulista,SP,21dcd7ede33a335560d594e78f70499b,5,2018-05-03,45,210,5
ribeirao preto,SP,d27c2efd9421cde0945261467fb1a025,4,2018-08-03,33,500,5
ribeirao preto,SP,3955f590b7e19ddd367c089f1268bc17,5,2018-05-25,35,1168,1
ibitinga,SP,69d3ec6fc241c9d0bbf66377805976e7,4,2018-08-30,48,344,1
sao paulo,SP,8a11d6c9768fa4f00f1243ebf56d268e,5,2018-06-10,44,345,2
sorocaba,SP,39cdf001e42cd975d9ea5e05990f2b61,5,2018-08-17,60,1450,4
juiz de fora,MG,0667371275636232a05d55f2a8eada60,4,2018-07-25,34,358,1
curitiba,SP,e5db7bda2b901c39641219e0b0112e5a,4,2018-08-09,55,1180,1
sao paulo,SP,c22f6ba7f27b03c0882d2c2ce2a3f3a9,5,2018-08-07,58,994,3
guarulhos,SP,e5c0172ee0cef526f88bc189213a5070,5,2018-08-16,45,692,1
guarulhos,SP,e1a73a8183d164944b0f44e1eb39ea7d,5,2018-04-28,58,623,1
paulinia,SP,cad185f8e286822c1fd551bcfc659ad8,5,2018-07-31,56,574,6
sao jose do rio preto,SP,162fcce5f7c895e5afb504f6f1cee4ed,5,2018-06-12,53,871,1
rio de janeiro,RJ,e1628b041fbaf3d0df5f995d0ad91cbc,5,2018-06-07,54,1986,1
ribeirao preto,SP,025a548c7e6d70e6b6cf600a112b0d9c,5,2018-06-16,53,963,1
rio de janeiro,RJ,95f3615ae63fefb578bbcb55f66fba96,5,2018-07-28,29,2078,1
guarulhos,SP,71b91036973ff7a67b9a17a8a20d3b9c,5,2018-08-16,52,818,3
araguari,MG,48181682578362256145d6338e6488aa,4,2018-05-01,59,672,3
ribeirao das neves,MG,6cd070c4e831393345297bfa86b24c39,4,2018-06-27,48,546,1
sao caetano do sul,SP,e175cbd518afe4a80b3f5f884ab05450,5,2018-08-15,28,1064,1
novo hamburgo,RS,2ab55ce9d54cd19626cf1540d2e6cadb,5,2018-05-19,53,1147,2
sao paulo,SP,bd2e19f9042680bd81bd82e31fbf09cc,4,2018-05-24,57,723,5
sorocaba,SP,cdf4b0d5611fbf52e84ea0dc45f5ba8e,1,2018-07-29,41,1797,1
pocos de caldas,MG,41ccd400a8ae7bb976125bc6c3053f77,5,2018-07-04,55,971,4
sorocaba,SP,00a4d94df1c9757661679b2f4bd6d311,5,2018-05-08,38,356,2
curitiba,PR,4ac97698600fa74206fd156b0bcefa6c,4,2018-05-05,31,2287,5
sao paulo,SP,bfd664f7724709fb7bfbb33308a64ccd,5,2018-01-16,32,1064,1
jaci,SP,3ec53ff8dd23b7e8a90cfb4082cf3f85,1,2018-07-10,60,156,3
uberlandia,MG,2825b66153661bc8d4d8c46d4dca0850,5,2018-07-07,38,326,2
contagem,MG,2c313debfbfb2b44f91ae0431823ccb4,5,2018-07-24,15,159,1
porto alegre,RS,5a2346612cba6473e86fcab758bc0964,1,2018-06-16,43,1468,1
rio de janeiro,RJ,7297f6bfea2a33ef176cff30f467aa41,5,2018-05-12,36,427,4
sao paulo,SP,b6fbeeba8ce77342619aa0311aff42d3,5,2018-05-02,34,1115,1
sp,SP,83630f2412ec5ad7dc40991d1225e93c,1,2018-08-26,57,624,1
sao paulo,SP,1854a6f99182e2eb617259d3336b7e70,5,2018-06-29,58,493,6
cachoeiro de itapemirim,ES,d43302fdeb00a216e03f8c14c1aa95c5,1,2018-04-27,39,360,1
bauru,SP,260e68b2fc1a2d642a00af60af19b0aa,5,2018-08-23,26,421,1
medianeira,PR,02a96427d96112413499795f52a9a4e8,5,2018-06-02,55,244,1
paulo lopes,SC,9ba3eb09b640e758fbe96e152dc8ac73,5,2018-04-29,46,1688,3
sao paulo,SP,f8e38590ff083b97342732a847eb3851,4,2018-04-27,54,586,1
sao paulo,SP,934687c37e7180c1b553ffbf3485af95,5,2018-05-23,31,205,1
flores da cunha,RS,30a897c2be083ba0f419c5b2cc9ca368,5,2018-06-09,32,626,3
sao joao de meriti,RJ,523f24867a34e6e564dda4898935e05e,1,2018-06-19,56,701,1
massaranduba,SC,434227ef75dde10f4049fe6b219d13c0,5,2018-05-05,52,541,4
guaruja,SP,286799f6e867edeb5b42441294e8ce90,5,2018-05-11,39,84,1
sao paulo,SP,d1ca60cfa5b276544043d344ad224285,5,2018-06-09,58,1856,4
sao paulo,SP,3fff175860497ca456d60c90b1f2b797,5,2018-06-05,47,839,1
fortaleza,CE,4817db123f2751c4c12805d5715a51c5,1,2018-04-20,51,991,3
sao paulo,SP,48e70325bb404002e8ab78b3cf46a5fb,1,2018-05-10,55,376,1
capivari,SP,2a1ceca1522e8bf484583ef111e921c4,5,2018-08-09,46,130,1
cornelio procopio,PR,a6eace8d7affa686ec69d39f9c4c348a,1,2018-08-29,57,422,2
sao jose dos campos,SP,128eab471caa0f101433f172ca9041bc,1,2018-05-17,63,461,2
caxias do sul,RS,457432689bcc0d3db0742e0e8cf87aa2,5,2018-06-20,52,1436,1
sao paulo,SP,a48ee55f767e23ac20a70709cc399915,3,2018-08-25,47,727,7
contagem,MG,0eb90012b8c41dfd386552415c3b1760,5,2018-05-25,49,54,1
caxias do sul,RS,23233c7048bb0dcf2c4f0554a258fd82,4,2018-08-15,49,503,2
sao paulo,SP,d001290419ddebaed22e4089349d4258,5,2018-08-25,44,219,1
maringa,PR,a54a65531feecee80712fac10405795e,5,2018-08-09,54,1425,1
sao paulo,SP,ea5cec9447a41351dabd449056d1992a,1,2018-05-31,34,314,2
campinas,SP,c1101a911387fc42d24230c28f75f016,1,2018-08-14,56,406,1
limeira,SP,503d1a98081c7307e6e875ba8af189e6,1,2018-05-30,53,530,4
sao paulo,SP,ec082d3ffd103096f9274b6247217ff9,1,2018-08-19,52,1013,5
jacarei,SP,3c528555482dd82c04d09832f338e139,5,2018-06-27,45,532,4
ferraz de vasconcelos,SP,2e8644b6852a0e75700c764e182ddbbe,1,2018-06-15,60,484,5
campinas,SP,13c315a2014c348759014f460015094a,5,2018-08-09,59,731,1
ribeirao preto,SP,f4788173ecaa859073b6d2c4a35da40f,1,2018-07-27,60,306,1
sao paulo,SP,50b3cc3a81862626b3a95451c8928e19,1,2018-08-11,54,1722,4
blumenau,SC,ea974c4643d1f84570ee374ac0b44475,5,2018-06-27,60,1847,1
sao paulo,SP,9079949c454893e04a89e8c331a0156e,1,2018-05-06,51,201,1
belo horizonte,MG,e49e7ce1471b4693482d40c2bd3ad196,2,2018-08-04,48,720,1
pirituba,SP,04d49c33fa60bbc46ab8514d0811d0e3,5,2018-05-18,56,2538,1
sao paulo,SP,25fb291455f02d9da22d17fa3a1afd23,1,2018-08-21,42,372,1
sao paulo,SP,bbcd5aaa84b5c7ef86c0a723182d7a3a,4,2018-07-17,39,1698,2
braganca paulista,SP,d25eb73c856b09c77cd7dd09d9a488c2,5,2018-07-25,60,827,5
sao paulo,SP,87df9743b232127b4f035bdd0a472850,2,2018-06-16,55,250,1
ibitinga,SP,5913c96e255e41e1a9ed2fff46dfc552,5,2018-08-30,39,873,2
sao paulo,SP,190a104710f7a653bd65f673e8f5ba11,1,2018-07-03,58,2036,4
jambeiro,SP,5218c57533d6d16fbff8d6b95330ad9d,1,2018-06-06,46,366,1
sao paulo,SP,9ec76eb1505d29c81d9bfadf8c2e3afa,5,2018-05-17,59,899,10
salto,SP,5a5cbced9c57dbafd90dd9b04594b2d7,5,2018-08-09,48,1268,1
lagoa da prata,MG,c464355f722adad51476d92a1182d3f8,5,2018-06-30,55,167,2
curitiba,PR,9d9551f39ab1dfc1287b84fe2da6f55f,5,2018-07-03,60,640,1
sao leopoldo,RS,ccd2795b4fd33757b039fb15b8a12109,3,2018-08-18,60,2132,2
sao paulo,SP,5fd9fce5ad52aeebd4a05717b2990ca4,5,2018-07-08,57,2473,2
barra mansa,RJ,b890cb0243af4f8fd806a1429f978113,5,2018-06-21,58,1675,1
sao jose do rio preto,SP,f7d88630da18acd4a11e2ade9eb1bb52,3,2018-05-11,55,925,2
aguas claras df,SP,2bf01051ff9e5195111fd7ffaf865240,5,2018-07-29,29,1335,1
sao paulo,SP,b140cbedf84255e2eba118dff4f5cb6c,3,2018-05-12,54,701,2
sao caetano do sul,SP,501b6d9a20b143063d1711970953fcb0,5,2018-06-23,47,531,4
ribeirao pretp,SP,8cfb5fe387c2ba3ce85ce201d35a5c30,3,2018-05-12,63,369,3
sao paulo,SP,aac36a84cc8476828dcd9427c8ec873a,4,2018-08-02,57,903,4
cianorte,PR,7b8ad11294a3f23e9695000ab5f07a42,1,2018-08-08,48,671,2
sao paulo,SP,f2b150da2994a9a654a8af90977b9cc9,5,2018-07-27,55,185,2
ibitinga,SP,1efcc6ba75b519535a510c53153a9256,5,2018-06-27,59,241,1
sao paulo,SP,be0c42b7b7e9edd961e7d70426720a0d,5,2018-07-10,53,586,1
rio de janeiro,SP,e0e86ba567043fd48c98fbb535105f00,5,2018-06-30,63,569,3
sao paulo,SP,50aeaf212cea852ab2cdc5034085851f,5,2018-05-17,23,959,3
sao paulo,SP,c5d249c736d0e3a5b29868b9c59e30fd,5,2018-08-26,51,750,1
feira de santana,BA,a673d797cc8f5076e53e3b08a5512bb2,5,2018-05-09,47,858,3
londrina,PR,4f6ffbfd74a55bd9bac8c39ea1e0b48c,5,2018-04-26,36,968,3
araguari,MG,455fa9dc182a1003b2d78824f8aaf8d5,1,2018-08-11,55,412,1
sao paulo,SP,2c440021d0192a2432f4662fc27225d4,4,2018-06-20,38,549,1
florianopolis,SC,f92e5fb7bc8594b9ce97ecf12b43cf5f,1,2018-05-23,33,431,1
campinas,SP,7e3819fed570609ef642c2e18f198d10,5,2018-04-25,49,509,1
rio do sul,SC,9b1648c7cc0c6b1ff9b380903bb559be,5,2018-08-08,37,415,1
curitiba,PR,baafcf8bbc822606c52fe68cbe6b7149,5,2018-05-08,58,96,1
porto alegre,RS,5f3c3f02ee527647eadaeab108a89f51,1,2018-08-18,54,1120,7
osasco,SP,123aa2088a801eabe35c3c67444e5fdf,5,2018-07-26,43,675,2
porto ferreira,SP,291036f4304c5fb0dc3965044f4a4605,5,2018-08-21,38,476,2
pedreira,SP,934838488a3fc133b3cb9b1f716c5937,3,2018-07-28,43,668,3
rio de janeiro,RJ,a506cff68ad939f030138d38c2350dd0,5,2018-06-12,33,374,1
barueri,SP,e94fb29b3ede8e72edace56b9ba5f8b5,5,2018-06-16,54,446,2
porto alegre,RS,75ff5ef357ea667a4852b346c50f656e,5,2018-08-18,60,131,3
cachoeira do sul,RS,14282bc70be9bdda515182fb1ce62af4,2,2018-04-27,40,228,1
guariba,SP,c6145367b8875991548124ffeb6d11d3,2,2018-05-19,52,89,1
sao paulo,SP,eb6e0e93afa55d94898504b3bf14dfff,5,2018-05-22,37,772,2
santos,SP,0acba0d89b659e968c61996fce491be6,4,2018-05-09,50,279,2
sao sebastiao da grama/sp,SP,bdd09f356f1fb252571e6834bbea357a,4,2018-07-03,52,210,1
dracena,SP,9439142ac9f68b5cfaa4bbd1e2052ba0,5,2018-05-23,43,712,2
laranjal paulista,SP,312c7fd8a2420002c53fee13e15c8111,5,2018-06-14,27,432,2
santana de parnaiba,SP,49afa8bc01b5b6aa01e875a0785cc7bf,5,2018-07-03,50,246,2
bauru,SP,7cf64ae8137941a44a6300e23b7e25f1,3,2018-04-25,54,1204,1
barueri,SP,33a26356ae145bf4a27c25447e5d1f01,5,2018-06-07,59,1497,5
sao paulo,SP,434d158e96bdd6972ad6e6d73ddcfd22,5,2018-06-19,60,332,1
sao paulo,SP,e17e4f88e31525f7deef66779844ddce,5,2018-04-28,45,125,2
ribeirao preto,SP,b01f56415d8fd608605b7a1673abf6cd,5,2018-08-12,59,831,1
sao bernardo do campo,SP,ca70cf8792727da384ba1b6e384cfbf6,2,2018-06-26,58,322,3
sao paulo,SP,ff1037c14208a18e7482c6c7a988799f,5,2018-08-29,59,594,2
rio de janeiro,RJ,b4892e6954a2c805cd6512033cc048ef,1,2018-06-06,58,286,4
garca,SP,f025be07a93a64e2f8fa6c84849f4d48,4,2018-07-24,58,144,2
lorena,SP,a3a97bc6e236d5351537c8f466c34dad,3,2018-05-24,59,277,1
londrina,PR,58700fd516967486aee98fbae1357e8e,4,2018-05-15,53,1105,1
belo horizonte,MG,dc9b5b176c87f1c3bc2d69b282873d5b,5,2018-06-03,38,1455,3
americana,SP,3dac54c0a4aff807cad8f1a56fc8e745,5,2018-05-24,54,821,4
guarulhos,SP,063f2375ecf74934d05e78a476f92cb5,5,2018-07-28,43,460,2
ourinhos,SP,5d813e90f3a2dcc17b05e3f7fb2d4ce6,5,2018-05-17,15,422,1
ibitinga,SP,d0a945f85ba1074b60aac97ade7e240e,5,2018-05-12,54,719,2
curitiba,PR,155b201ebf7d8510e7cba0659dc01ecb,5,2018-05-17,39,759,4
loanda,PR,5daaa187e63c2f1c7636a129c6afc3c3,1,2018-08-21,38,332,6
bariri,SP,cc22d342af66b831ad0992a27a18277d,5,2018-05-05,46,156,1
mogi das cruzes,SP,b93b56bfb9867dddd26df4ee3efa2eb6,1,2018-04-27,53,276,2
sao paulo,SP,d2b03101f40ceec33aab383966db0328,1,2018-07-28,41,304,2
rio de janeiro,RJ,72720cd963d6632b6d378ca9baca8963,1,2018-05-10,41,610,3
rio bonito,SP,9d22a4e7760c64525433b46cd0cefe47,1,2018-05-19,53,602,2
praia grande,SP,c4045d70da44ecbef2afb4407592fe90,4,2018-05-19,33,532,1
jau,SP,d6a55340021ebcaf3b321d5a34c6c31e,1,2018-08-02,52,290,3
robeirao preto,SP,18eadded4d37d643ad53765a205ad45b,1,2018-08-24,40,753,2
tubarao,SC,4135e423780812a949ddb2f5e3131e9c,5,2018-06-16,34,437,1
sao paulo,SP,d6fc0defa454343c0a0224f4397b84cf,1,2018-05-09,59,493,1
joinville,SC,e838452caf63df94d1fc9a3253734414,1,2018-05-01,31,342,1
guarulhos,SP,34af854160e7ab47a2b578f22dce8684,1,2018-06-16,50,562,2
sao paulo,SP,5b7c6dbea3e21dc6314451ed73907c0c,5,2018-06-21,44,280,1
ribeirao preto,SP,49e19ca07e42bde08630a08e50ad980e,5,2018-06-16,34,231,1
cacador,SC,16292a9c0445a1d618c28b154f1a6fbe,3,2018-06-22,36,474,1
sao paulo,SP,44fb0b3fb29ddaedf3fe5bd4a99e7495,5,2018-07-28,59,451,1
sao bento do sul,SC,47252c5b9ec88c714460e3e34fb08d5d,5,2018-06-30,40,124,1
rio de janeiro,RJ,1ecf7a9583c0f92f07515fcd970004f2,5,2018-08-04,51,2223,1
sao paulo,SP,538be20e72bfe8506afe7be4b3dd4467,5,2018-06-20,58,547,4
araraquara,SP,b0fac27c81315d7201a0ca455f58304d,4,2018-08-15,55,336,1
gama,DF,e137acc00a73478b179ca50de0176bbb,1,2018-08-15,51,435,3
marilia,SP,5f7d84d0a7cea1633979f2b458c740b6,2,2018-04-27,41,1205,1
sao paulo,SP,a0ddb810bd79dc15910dcc56a1c7f3cb,5,2018-04-29,55,816,4
curitiba,PR,ebdd8f60c506c9990015a3ec68997ee1,5,2018-07-06,35,1464,1
presidente prudente,SP,2386b5c23a2a5a08397fa987f56b8fde,1,2018-08-16,33,291,1
sao jose dos pinhais,PR,72c81a6a9dcf354f87393c361caa13ce,5,2018-07-25,54,314,1
sao pedro,SP,d341bf71429128ec496e8012f3f8e2a0,1,2018-06-19,43,867,7
queimados,RJ,9fc913ded51851d30a7ee9413e77d3c9,2,2018-08-15,38,312,1
sao paulo,SP,c2d8fd0097ccdb4f3ace3eda887e7c64,4,2018-06-06,45,65,1
montes claros,MG,e391c35b78728b170cead56c6a53980a,5,2018-08-18,51,264,1
sao caetano do sul,SP,bbb0e248cd5ad3480165a7ed356a9d1b,5,2018-05-06,41,1965,1
penapolis,SP,a7c6365fed8c291cfac8b74f173b7a4f,4,2018-07-29,48,1444,1
itaquaquecetuba,SP,3d34e2eec4245acada65a41a949f2568,1,2018-06-20,60,926,4
votorantim,SP,88821a1158691d3d5f4e35004aeb2aee,3,2018-07-12,52,465,1
sao paulo,SP,a31e3f43f9ed2f1d94b0748bc723b899,1,2018-07-06,55,137,1
sao bernardo do campo,SP,1030193a05167a7f359eac22342727c7,1,2018-06-22,53,75,1
bauru,SP,5ba242824fe39eba234565e3f8c174be,5,2018-06-26,56,796,2
curitiba,PR,0cb87161e7b8247087cc93117f44a6a6,1,2018-06-24,58,570,1
itapecerica da serra,SP,f09392f5718864080526d96554221a13,5,2018-05-01,45,232,3
jundiai,SP,7da502f694a6d35d21b05492a9a315c6,5,2018-08-03,56,671,4
cananeia,SP,816f324de6dab02dd379c72216ba5bff,5,2018-05-12,60,188,1
ribeirao preto,SP,a6a81ef0cba0e11e230b4d19a6e8c559,1,2018-07-26,53,496,1
guarulhos,SP,44ea86700a44cf863db3616415b5f9ad,1,2018-05-04,63,701,5
salvador,BA,b4ef4b05fef13db5a94b0ccd497c521c,1,2018-08-03,60,823,2
bauru,SP,22ae6afbbbc19d8dd88d82e7001f8fcf,5,2018-05-15,63,911,4
ipatinga,MG,c4f67dd915abee56ff2c2bd41bbbed24,4,2018-07-14,55,200,1
barra mansa,RJ,29921b6b001ba493f381f3f1d396af16,5,2018-05-15,51,1492,3
bento goncalves,RS,adc2f0c9fd838d820339f8220c1adf08,5,2018-07-03,19,753,3
sao paulo,SP,b62fb8675350e9d26562d21d74f310bc,5,2018-05-09,45,711,1
jundiai,SP,198f0c6f61edd39b202f7ca9091f1ece,5,2018-08-21,59,513,1
nova odessa,SP,cdaa0dca6483df88852d59902ad653a6,5,2018-08-23,59,1045,3
navegantes,SC,b9f5ca0dd8ac07db0b02705dc2be4d21,1,2018-05-05,59,153,1
sao paulo,SP,1657d073874b59831bbf61d290efb44a,5,2018-08-22,47,508,3
ribeirao preto,SP,8fe3c4dff68cddab1e0b9291b683c1fc,1,2018-06-30,37,401,1
maringa,PR,ead53bfbfe51cbde79b7a6e413627d03,5,2018-06-02,59,1459,9
sao paulo,SP,83a748270a134df5ad432092f4e26e4d,5,2018-07-05,53,282,1
sao bernardo do campo,SP,6b5dacee2e42b0fffa4c671e7ffcca06,5,2018-08-25,50,872,2
mogi guacu,SP,0f2335c85eae6c232fa46499d5e1e3d2,5,2018-06-27,45,716,1
sao paulo,SP,e384d0296a755e6bdb36620e29841159,3,2018-05-06,54,2304,3
santo andre,SP,d81520699c4e69201429ec07d1d92213,3,2018-05-08,43,1512,1
presidente bernardes,SP,1f5e41ca3a4a73a67d6ac937f4fe5422,2,2018-08-11,60,298,1
rio de janeiro,RJ,a2558c154c13e3fbf56a48c8b364ba1b,5,2018-06-19,57,663,1
limeira,SP,22e99a329dbbe2d33ea6b6a46aa7e011,5,2018-05-04,41,472,4
curitiba,PR,58d3bf26c43675cdcc1a3ac391c06dfc,5,2018-08-03,63,361,3
caxias do sul,RS,6e468efb1a072c6e6824d7918f2eb206,4,2018-08-01,48,504,2
sao paulo,SP,17e76907e42e85c99dd9e25d02f65314,4,2018-08-07,26,2595,1
pinhalao,PR,5fb90fed46dfc44305e1c3ecb5f16a2d,5,2018-05-05,29,1519,1
sombrio,SC,89ac66241f4fd570f7a775df77518567,5,2018-06-16,60,390,7
belo horizonte,MG,f77d6449700df86a91049fdf2bb2e7f5,5,2018-06-07,51,1941,4
florianopolis,SC,1c0fd29e6a54b2331357d1cdc6ccc375,5,2018-05-09,57,283,1
uberaba,MG,04064f81e71399939f72222d7c701c47,2,2018-05-25,51,466,1
marilia,SP,484ca594704f4ef69b286803bc8316bf,5,2018-05-22,35,2489,1
ribeirao preto,SP,5ae462adc9fc09ec40e8eb915cecb4ca,4,2018-07-14,54,702,2
sao paulo,SP,45f323ee344dfe76bcd78bc41c962c91,1,2018-08-24,53,403,3
assis,SP,9bb1e0c9520585d21de5e8246f1663da,5,2018-08-03,22,921,1
piracicaba,SP,7057f095c40b9d5ac73a8d6bac57ef14,5,2018-04-24,59,473,1
campo mourao,PR,ff29c7cdeea12d00d7b40d4879cce688,4,2018-05-09,51,693,3
pinhais,PR,347a523a41b9c5ff0194b0cbdff11fc7,2,2018-04-27,59,1994,4
sao paulo,SP,19306838a9d7a11a82ea7656dbd2f151,5,2018-08-25,27,59,2
caruaru,PE,c5ddf6be2ae50588b29222f7b1fd84aa,5,2018-08-26,60,480,5
sao caetano do sul,SP,c35fae60290d46aa0431b8c887c3a8c7,1,2018-05-08,55,679,3
mogi guacu,SP,dbc0a83e6165e4eed41ed8ad3007194a,5,2018-05-11,55,315,2
sao paulo,SP,a67709a381f98fdb878825f92a95128e,5,2018-07-03,46,446,1
sao paulo,SP,805eeb3298b184f196431dd54519edf4,3,2018-06-14,56,770,1
curitiba,PR,d41b4a82416b8d3138e5b941cb3fa1bc,5,2018-05-16,39,256,3
curitiba,PR,f92af4956f690ebc9200d25029ce7c06,5,2018-05-18,37,531,1
apucarana,PR,dfa133091470b285a434fad21fb4bbd9,5,2018-08-07,60,482,2
colombo,PR,c139edcf8b223915f78d5a487a6b5500,2,2018-06-28,56,551,1
xanxere,SC,e438a68d6cff4749165966ed2e2ff8a0,1,2018-05-01,38,1303,1
pinhais,PR,9583e5c37c1a090275e8af994d6b3231,5,2018-06-15,63,464,4
curitiba,PR,5b9a1d812c91401093d659b221e17971,2,2018-04-21,45,236,1
uberlandia,MG,115e66d4761de38590d764ac61b9e36c,1,2018-05-25,59,272,7
nova iguacu,RJ,20db59f6705840a0ce5c76b77487ad03,5,2018-08-31,43,864,1
sao paulo,SP,1227f9af3b2ddb0b95060aab8e5b3dc7,5,2018-05-19,62,313,1
sao paulo,SP,0a44ca66dfa067a69bc92ef82ba68acf,4,2018-05-20,55,1631,1
rio de janeiro,RJ,ab463224aae0075d819f1a6a7d99e9ab,5,2018-07-31,64,427,2
dores de campos,MG,06b8cdbbc86d64ea69af76036c523827,5,2018-07-21,54,519,4
sao caetano do sul,SP,dbfe4e468c74ac901314aac3d2915e40,5,2018-08-16,33,63,1
sao paulo,SP,f7200ad3e68f02597521f8c0864de400,4,2018-05-19,41,132,1
curitiba,PR,db4e3bec0b52410d044c3f9d6bd6f804,5,2018-06-26,47,540,2
carapicuiba,SP,ddbbf91a5dc91f4757ad2ed77ab9616b,1,2018-07-04,48,175,1
sao paulo,SP,62419df94d06b6b6bf72229e1acbf3fb,5,2018-08-28,56,663,1
presidente prudente,SP,edaa372913b1dc07209e39b2f15f605c,4,2018-07-11,37,267,2
campinas,SP,5c41c8b1cb46ca2a7fdd390e960d9ade,5,2018-07-21,53,246,1
ilicinea,MG,dc141e2a2a7e6369a1cf7acf24d54068,1,2018-04-27,57,293,1
piracicaba,SP,6f535066d76606a03524581e88087ce1,5,2018-08-21,51,303,1
itajai,SC,eee612addb28b4837f3a8d9ce54e31f8,1,2018-04-26,60,545,1
novo hamburgo,RS,d00c0296f63ccdcf9062c425887095e6,5,2018-08-08,53,1147,1
sao paulo,SP,008d9bf350ff02ed444b3452cf3f57e0,5,2018-06-14,32,530,1
